case_id,activity,chamber,time,resource,chunk
20G00027,esame_commissione,camera,2020-02-27,1 Commissione,"Esaminato dalla 1 Commissione, in sede referente, il 27 febbraio 2020 ed il 3 marzo 2020."
20G00027,esame_aula,camera,2020-03-03,,Esaminato in aula il 3 marzo 2020 ed approvato definitivamente il 4 marzo 2020.
20G00027,approvazione,camera,2020-03-04,,Esaminato in aula il 3 marzo 2020 ed approvato definitivamente il 4 marzo 2020.
20G00027,assegnazione,senato,2020-01-10,7 Commissione (Istruzione pubblica,"Assegnato alla 7 Commissione (Istruzione pubblica, beni culturali) in sede referente, il 10 gennaio 2020, con pareri delle Commissioni 1ª (Affari costituzionali), 3ª (Affari esteri), 5ª (Bilancio), 14ª (Unione europea) e questioni regionali."
20G00027,esame_commissione,senato,2020-01-29,7 Commissione,"Esaminato dalla 7 Commissione, in sede referente, il 15, il 28 ed il 29 gennaio 2020; il 4, l'11, il 12, il 13, il 18, il 19, il 20 ed il 25 febbraio 2020."
20G00027,esame_aula,senato,2020-02-25,,Esaminato in aula il 25 febbraio 2020 ed approvato il 26 febbraio 2020.
20G00027,approvazione,senato,2020-02-26,,Esaminato in aula il 25 febbraio 2020 ed approvato il 26 febbraio 2020.
20G00024,assegnazione,camera,2019-05-07,12 Commissione (Affari sociali),"Camera dei deputati (atto numero 1806): Assegnato alla 12 Commissione (Affari sociali), in sede referente il 7 maggio 2019, con pareri delle Commissioni 1 (Affari costituzionali), 2 (Giustizia), 5 (Bilancio), 7 (Cultura) e Questioni regionali."
20G00024,esame_commissione,camera,2019-06-27,12 Commissione,"Esaminato dalla 12 Commissione, in sede referente, il 27 giugno 2019; il 3 e 11 luglio 2019 ed il 1 agosto 2019."
20G00024,esame_commissione,camera,2020-01-29,12 Commissione,"Esaminato dalla 12 Commissione, in sede legislativa ed approvato il 29 gennaio 2020."
20G00024,approvazione,camera,2020-01-29,,"Esaminato dalla 12 Commissione, in sede legislativa ed approvato il 29 gennaio 2020."
20G00024,assegnazione,senato,2018-09-27,12 Commissione (Igiene e sanità),"Assegnato alla 12 Commissione (Igiene e sanità), in sede redigente il 27 settembre 2018, con pareri delle Commissioni 1ª (Affari costituzionali), 2ª (Giustizia), 5ª (Bilancio), 7ª (Pubblica istruzione) e questioni regionali."
20G00024,esame_commissione,senato,2018-12-05,12 Commissione,"Esaminato dalla 12 Commissione, in sede redigente, il 2 e 25 ottobre 2018; il 7, 15, 21 e 28 novembre 2018; il 5 dicembre 2018; il 10, 15, 22 e 31 gennaio 2019; il 5 e 7 febbraio 2019; il 5 e 12 marzo 2019 e il 9 aprile 2019."
20G00024,esame_aula,senato,2019-04-29,,Esaminato in aula ed approvato il 29 aprile 2019.
20G00024,approvazione,senato,2019-04-29,,Esaminato in aula ed approvato il 29 aprile 2019.
20G00021,assegnazione,camera,2020-01-03,commissioni riunite 1 (Affari costituzionali) e 5 (Bilancio,"Assegnato alle commissioni riunite 1 (Affari costituzionali) e 5 (Bilancio, tesoro e programmazione), in sede referente, il 3 gennaio 2020 con pareri del comitato per la legislazione e delle commissioni 2 (Giustizia), 3 (Affari esteri), 4 (Difesa), 5 (Finanze), 7 (Cultura), 8 (Ambiente), 9 Ttrasporti), 10 (Attività produttive), 11 (Lavoro), 12 (Affari sociali), 13 (Agricoltura), XIV (Politiche Unione europea) e questioni regionali."
20G00021,esame_aula,camera,2020-01-09,,"Esaminato in aula il 9 gennaio 2020, 17, 18 e 19 febbraio 2020 ed approvato il 20 febbraio 2020."
20G00021,approvazione,camera,2020-02-20,,"Esaminato in aula il 9 gennaio 2020, 17, 18 e 19 febbraio 2020 ed approvato il 20 febbraio 2020."
20G00021,assegnazione,senato,2020-02-21,1 commissione (Affari costituzionali),"Senato della Repubblica (atto numero 1729): Assegnato alla 1 commissione (Affari costituzionali), in sede referente, il 21 febbraio 2020 con pareri delle commissioni 2ª (Giustizia), 3ª (Affari esteri), 4ª (Difesa), 5ª (Bilancio), 6ª (Finanze), 7ª (Pubblica istruzione), 8ª (Lavori pubblici), 9ª (Agricoltura), 10ª (Industria), 11ª (Lavoro), 12ª (Sanità), 13ª (Ambiente), 14ª (Unione europea) e questioni regionali."
20G00021,esame_aula,senato,2020-02-26,,Esaminato in aula ed approvato il 26 febbraio 2020.
20G00021,approvazione,senato,2020-02-26,,Esaminato in aula ed approvato il 26 febbraio 2020.
20G00022,assegnazione,camera,2020-02-21,2 commissione (Giustizia),"Camera dei deputati (atto numero 2394): Assegnato alla 2 commissione (Giustizia), in sede referente, il 21 febbraio 2020, con pareri del Comitato per la legislazione e delle commissioni 1 (Affari costituzionali), 5 (Bilancio), 7 (Cultura) e 9 (Trasporti)."
20G00022,esame_commissione,camera,2020-02-23,2 commissione in sede referente,"Esaminato dalla 2 commissione in sede referente, il 21 ed il 23 febbraio 2020."
20G00022,esame_aula,camera,2020-02-27,,Esaminato in aula il 24 ed ii 25 febbraio 2020 ed approvato definitivamente il 27 febbraio 2020.
20G00022,approvazione,camera,2020-02-27,,Esaminato in aula il 24 ed ii 25 febbraio 2020 ed approvato definitivamente il 27 febbraio 2020.
20G00022,esame_commissione,senato,2020-01-28,2 commissione,"Esaminato dalla 2 commissione, in sede referente il 28 gennaio 2020; il 4, il 5, il 12, il 13, il 18 ed il 19 febbraio 2020."
20G00022,esame_aula,senato,2020-02-19,,Esaminato in aula il 19 febbraio 2020 ed approvato il 20 febbraio 2020.
20G00022,approvazione,senato,2020-02-20,,Esaminato in aula il 19 febbraio 2020 ed approvato il 20 febbraio 2020.
20G00015,assegnazione,camera,2019-12-17,6 commissione (Finanze) in sede referente,"Assegnato alla 6 commissione (Finanze) in sede referente, il 17 dicembre 2019, con pareri del Comitato per la legislazione e delle commissioni 1 (Affari costituzionali), 5 (Bilancio e Tesoro), 10 (Attività produttive) e XIV (Politiche dell'Unione europea)."
20G00015,esame_commissione,camera,2019-12-19,6 commissione (Finanze) in sede referente,"Esaminato dalla 6 commissione (Finanze) in sede referente, il 19 dicembre 2019; il 14, 15 e 16 gennaio 2020."
20G00015,esame_aula,camera,2020-01-20,,Esaminato in Aula il 20 gennaio 2020 ed approvato il 21 gennaio 2020.
20G00015,approvazione,camera,2020-01-21,,Esaminato in Aula il 20 gennaio 2020 ed approvato il 21 gennaio 2020.
20G00015,assegnazione,senato,2020-01-23,6 commissione (Finanze e Tesoro) in sede referente,"Senato della Repubblica (atto numero 1672): Assegnato alla 6 commissione (Finanze e Tesoro) in sede referente, il 23 gennaio 2020, con pareri delle commissioni 1ª (Affari costituzionali), 5ª (Bilancio), 10ª (Industria) e 14ª (Unione europea)."
20G00015,esame_commissione,senato,2020-02-05,6 commissione (Finanze e Tesoro),"Esaminato dalla 6 commissione (Finanze e Tesoro), in sede referente il 28 e 29 gennaio 2020; il 5 febbraio 2020; Esaminato in Aula ed approvato definitivamente il 6 febbraio 2020."
20G00015,esame_aula,senato,2020-02-06,,"Esaminato dalla 6 commissione (Finanze e Tesoro), in sede referente il 28 e 29 gennaio 2020; il 5 febbraio 2020; Esaminato in Aula ed approvato definitivamente il 6 febbraio 2020."
20G00015,approvazione,senato,2020-02-06,,"Esaminato dalla 6 commissione (Finanze e Tesoro), in sede referente il 28 e 29 gennaio 2020; il 5 febbraio 2020; Esaminato in Aula ed approvato definitivamente il 6 febbraio 2020."
20G00009,assegnazione,camera,2019-12-03,9 Commissione (Trasporti) in sede referente,"Assegnato alla 9 Commissione (Trasporti) in sede referente, il 3 dicembre 2019, con pareri del Comitato per la legislazione e delle Commissioni 1 (Affari costituzionali), 5 (Bilancio e Tesoro), 10 (Attività produttive) e XIV (Politiche dell'Unione europea)."
20G00009,esame_commissione,camera,2019-12-17,9 Commissione (Trasporti) in sede referente,"Esaminato dalla 9 Commissione (Trasporti) in sede referente, l'11 e il 17 dicembre 2019; l'8 ed il 9 gennaio 2020."
20G00009,esame_aula,camera,2019-12-10,,Esaminato in Aula il 10 dicembre 2019; il 13 gennaio 2020 ed approvato il 14 gennaio 2020.
20G00009,approvazione,camera,2020-01-14,,Esaminato in Aula il 10 dicembre 2019; il 13 gennaio 2020 ed approvato il 14 gennaio 2020.
20G00009,assegnazione,senato,2020-01-15,8 Commissione (Lavori pubblici) in sede referente,"Senato della Repubblica (atto numero 1665): Assegnato alla 8 Commissione (Lavori pubblici) in sede referente, il 15 gennaio 2020, con pareri delle Commissioni 1ª (Affari costituzionali), 5ª (Bilancio), 10ª (Industria) e 14ª (Unione europea)."
20G00009,esame_aula,senato,2020-01-29,,Esaminato in Aula ed approvato definitivamente il 29 gennaio 2020.
20G00009,approvazione,senato,2020-01-29,,Esaminato in Aula ed approvato definitivamente il 29 gennaio 2020.
19G00165,esame_commissione,camera,2019-12-21,5 commissione (Bilancio),"Esaminato dalla 5 commissione (Bilancio), in sede referente, il 18, 19, 20, e il 21 dicembre 2019."
19G00165,esame_aula,camera,2019-12-23,,Esaminato in aula il 22 e il 23 dicembre 2019; approvato definitivamente il 24 dicembre 2019.
19G00165,approvazione,camera,2019-12-24,,Esaminato in aula il 22 e il 23 dicembre 2019; approvato definitivamente il 24 dicembre 2019.
19G00165,esame_commissione,senato,2019-11-30,5 commissione (Bilancio),"Esaminato dalla 5 commissione (Bilancio), in sede referente, il 13, 14, 21, 22, 26, 27 e il 30 novembre 2019; il 4, 6, 9, 10 e l'11 dicembre 2019."
19G00165,esame_aula,senato,2019-12-13,,Esaminato in aula il 12 e il 13 dicembre 2019; approvato il 16 dicembre 2019.
19G00165,approvazione,senato,2019-12-16,,Esaminato in aula il 12 e il 13 dicembre 2019; approvato il 16 dicembre 2019.
19G00166,assegnazione,camera,2019-10-30,commissioni riunite 7 (Cultura,"Assegnato alle commissioni riunite 7 (Cultura, scienza e istruzione) e 11 (Lavoro pubblico e privato) in sede referente, il 30 ottobre 2019, con pareri del Comitato per la legislazione e delle commissioni 1 (Affari costituzionali), 2 (Giustizia), 5 (Bilancio), 6 (Finanze), 8 (Ambiente), XIV (Politiche dell'Unione europea) e Questioni regionali."
19G00166,esame_aula,camera,2019-12-03,,"Esaminato in aula il 5, 25 novembre e 2 dicembre 2019; ed approvato il 3 dicembre 2019."
19G00166,approvazione,camera,2019-12-03,,"Esaminato in aula il 5, 25 novembre e 2 dicembre 2019; ed approvato il 3 dicembre 2019."
19G00166,assegnazione,senato,2019-12-04,7 commissione (Istruzione pubblica,"Senato della Repubblica (atto numero 1633): Assegnato alla 7 commissione (Istruzione pubblica, beni culturali) in sede referente, il 4 dicembre 2019, con pareri delle commissioni 1ª (Affari costituzionali), 2ª (Giustizia), 5ª (Bilancio), 11ª (Lavoro), 14ª (Unione europea) e Questioni regionali."
19G00166,esame_aula,senato,2019-12-18,,Esaminato in aula il 18 dicembre 2019 ed approvato definitivamente il 19 dicembre 2019.
19G00166,approvazione,senato,2019-12-19,,Esaminato in aula il 18 dicembre 2019 ed approvato definitivamente il 19 dicembre 2019.
19G00164,assegnazione,camera,2019-10-28,6 commissione (Finanze) in sede referente,"Assegnato alla 6 commissione (Finanze) in sede referente, il 28 ottobre 2019, con pareri del Comitato per la legislazione e delle commissioni 1 (Affari costituzionali), 2 (Giustizia), 3 (Affari esteri), 4 (Difesa), 5 (Bilancio e Tesoro), 7 (Cultura), 8 (Ambiente), 9 (Trasporti), 10 (Attività produttive), 11 (Lavoro), 12 (Affari sociali), 13 (Agricoltura), XIV (Politiche dell'Unione europea) e Questioni regionali."
19G00164,esame_commissione,camera,2019-10-30,6 commissione (Finanze) in sede referente,"Esaminato dalla 6 commissione (Finanze) in sede referente, il 30 ottobre 2019; il 13, 14, 20, 21, 25, 27, 28 e 29 novembre 2019; il 1 dicembre 2019."
19G00164,esame_aula,camera,2019-12-06,,"Esaminato in aula il 3, 4, e 5 dicembre 2019; approvato il 6 dicembre 2019."
19G00164,approvazione,camera,2019-12-06,,"Esaminato in aula il 3, 4, e 5 dicembre 2019; approvato il 6 dicembre 2019."
19G00164,assegnazione,senato,2019-12-06,6 commissione (Finanze) in sede referente,"Senato della Repubblica (atto numero 1638): Assegnato alla 6 commissione (Finanze) in sede referente, il 6 dicembre 2019, con pareri delle commissioni 1ª (Affari costituzionali) 2ª (Giustizia), 3ª (Affari esteri), 4ª (Difesa), 5ª (Bilancio), 7ª (Pubblica istruzione), 8ª (Lavori pubblici), 9ª (Agricoltura), 10ª (Industria), 11ª (Lavoro), 12ª (Lavoro), 13ª (Ambiente), 14ª (Unione europea) e Questioni regionali."
19G00164,esame_aula,senato,2019-12-17,,Esaminato in aula ed approvato definitivamente il 17 dicembre 2019.
19G00164,approvazione,senato,2019-12-17,,Esaminato in aula ed approvato definitivamente il 17 dicembre 2019.
19G00163,assegnazione,camera,2019-10-24,8 commissione (ambiente,"Assegnato alla 8 commissione (ambiente, territorio e lavori pubblici) in sede referente, il 24 ottobre 2019, con pareri del Comitato per la legislazione e delle commissioni 1 (affari costituzionali), 2 giustizia), 5 (bilancio e tesoro), 6 (finanze), 7 (cultura), 9 (trasporti), 10 (attività produttive), 11 (lavoro), 13 (agricoltura), XIV (politiche dell'Unione europea) e questioni regionali."
19G00163,esame_commissione,camera,2019-10-29,8 commissione (ambiente,"Esaminato dalla 8 commissione (ambiente, territorio e lavori pubblici) in sede referente, il 29 ottobre 2019; il 6, 13, 18, 19, 20 e 21 novembre 2019."
19G00163,esame_aula,camera,2019-11-28,,"Esaminato in aula il 25, 26 e 27 novembre 2019; approvato il 28 novembre 2019."
19G00163,approvazione,camera,2019-11-28,,"Esaminato in aula il 25, 26 e 27 novembre 2019; approvato il 28 novembre 2019."
19G00163,assegnazione,senato,2019-12-02,13 commissione (territorio,"Senato della Repubblica (atto numero 1631): Assegnato alla 13 commissione (territorio, ambiente, beni ambientali) in sede referente, il 2 dicembre 2019, con pareri delle commissioni 1ª (affari costituzionali), 2ª (giustizia), 5ª (bilancio), 6ª (finanze), 7ª (pubblica istruzione), 8ª (lavori pubblici), 9ª (agricoltura), 10ª (industria), 11ª (lavoro), 14ª (Unione europea) e questioni regionali."
19G00159,esame_commissione,camera,2019-09-25,3 commissione,"Esaminato dalla 3 commissione, in sede referente, il 25 settembre 2019 ed il 23 ottobre 2019."
19G00159,esame_aula,camera,2019-11-13,,Esaminato in aula l'11 novembre 2019 ed approvato il 13 novembre 2019.
19G00159,approvazione,camera,2019-11-13,,Esaminato in aula l'11 novembre 2019 ed approvato il 13 novembre 2019.
19G00159,esame_commissione,senato,2019-06-25,3 commissione,"Esaminato dalla 3 commissione, in sede referente, l'8 maggio 2019 ed il 25 giugno 2019."
19G00158,assegnazione,camera,2019-07-23,3 commissione (Affari esteri),"Camera dei deputati (atto numero 1991): Assegnato alla 3 commissione (Affari esteri), in sede referente, il 23 luglio 2019, con pareri delle commissioni 1 (Affari costituzionali), 2 (Giustizia) e 5 (Bilancio), 6 (Finanze) Esaminato dalla 3 commissione, in sede referente, il 25 settembre 2019 ed il 23 ottobre 2019."
19G00158,esame_commissione,camera,2019-09-25,3 commissione,"Camera dei deputati (atto numero 1991): Assegnato alla 3 commissione (Affari esteri), in sede referente, il 23 luglio 2019, con pareri delle commissioni 1 (Affari costituzionali), 2 (Giustizia) e 5 (Bilancio), 6 (Finanze) Esaminato dalla 3 commissione, in sede referente, il 25 settembre 2019 ed il 23 ottobre 2019."
19G00158,esame_aula,camera,2019-11-13,,Esaminato in aula l'11 novembre 2019 ed approvato il 13 novembre 2019.
19G00158,approvazione,camera,2019-11-13,,Esaminato in aula l'11 novembre 2019 ed approvato il 13 novembre 2019.
19G00158,assegnazione,senato,2019-02-12,3 commissione (Affari esteri),"Assegnato alla 3 commissione (Affari esteri), in sede referente, il 12 febbraio 2019, con pareri delle commissioni 1ª (Affari costituzionali), 2ª (Giustizia) e 5ª (Bilancio)."
19G00158,esame_commissione,senato,2019-02-28,3 commissione,"Esaminato dalla 3 commissione, in sede referente, il 28 febbraio 2019 ed il 18 giugno 2019."
19G00157,assegnazione,camera,2019-07-23,3 commissione (affari esteri),"Camera dei deputati (atto numero 1990): Assegnato alla 3 commissione (affari esteri), in sede referente, il 23 luglio 2019 con pareri delle commissioni 1 (affari costituzionali), 2 (giustizia) e 5 (bilancio)."
19G00157,esame_commissione,camera,2019-09-25,3 commissione,"Esaminato dalla 3 commissione, in sede referente, il 25 settembre 2019 ed il 16 ottobre 2019."
19G00157,esame_aula,camera,2019-11-13,,Esaminato in aula l'11 novembre 2019 ed approvato il 13 novembre 2019.
19G00157,approvazione,camera,2019-11-13,,Esaminato in aula l'11 novembre 2019 ed approvato il 13 novembre 2019.
19G00157,assegnazione,senato,2019-02-07,3 commissione (affari esteri),"Assegnato alla 3 commissione (affari esteri), in sede referente, il 7 febbraio 2019, con pareri delle commissioni 1ª (affari costituzionali), 2ª (giustizia) e 5ª (bilancio)."
19G00157,esame_commissione,senato,2019-02-13,3 commissione,"Esaminato dalla 3 commissione, in sede referente, il 13 febbraio 2019 ed il 4 giugno 2019."
19G00156,esame_commissione,camera,2019-09-25,3 Commissione,"Esaminato dalla 3 Commissione, in sede referente, il 25 settembre 2019 ed il 23 ottobre 2019."
19G00156,esame_aula,camera,2019-11-13,,Esaminato in aula l'11 novembre 2019 ed approvato il 13 novembre 2019.
19G00156,approvazione,camera,2019-11-13,,Esaminato in aula l'11 novembre 2019 ed approvato il 13 novembre 2019.
19G00156,esame_commissione,senato,2019-02-28,3 Commissione,"Esaminato dalla 3 Commissione, in sede referente, il 28 febbraio 2019 ed il 18 giugno 2019."
19G00155,assegnazione,camera,2019-06-26,3 commissione (affari esteri),"Camera dei deputati (atto numero 1909): Assegnato alla 3 commissione (affari esteri), in sede referente, il 26 giugno 2019 con pareri delle commissioni 1 (aff."
19G00155,esame_commissione,camera,2019-09-25,3 commissione,"Esaminato dalla 3 commissione, in sede referente, il 25 settembre 2019 ed il 16 ottobre 2019."
19G00155,esame_aula,camera,2019-11-06,,Esaminato in aula il 24 e 28 ottobre 2019 ed approvato il 6 novembre 2019.
19G00155,approvazione,camera,2019-11-06,,Esaminato in aula il 24 e 28 ottobre 2019 ed approvato il 6 novembre 2019.
19G00155,assegnazione,senato,2019-03-19,3 commissione (affari esteri),"Assegnato alla 3 commissione (affari esteri), in sede referente, il 19 marzo 2019, con pareri delle commissioni 1ª (aff."
19G00155,esame_commissione,senato,2019-03-27,3 commissione,"Esaminato dalla 3 commissione, in sede referente, il 27 marzo 2019 ed il 7 maggio 2019."
19G00155,approvazione,senato,2019-06-12,,Esaminato ed approvato il 12 giugno 2019.
19G00154,assegnazione,camera,2019-07-23,3 commissione (Affari esteri),"Camera dei deputati (atto numero 1994): Assegnato alla 3 commissione (Affari esteri), in sede referente, il 23 luglio 2019, con pareri delle commissioni 1 (Aff."
19G00154,esame_commissione,camera,2019-09-25,3 commissione,"Esaminato dalla 3 commissione, in sede referente, il 25 settembre 2019 ed il 23 ottobre 2019."
19G00154,esame_aula,camera,2019-11-13,,Esaminato in aula l'11 novembre 2019 ed approvato il 13 novembre 2019.
19G00154,approvazione,camera,2019-11-13,,Esaminato in aula l'11 novembre 2019 ed approvato il 13 novembre 2019.
19G00154,assegnazione,senato,2019-04-17,3 commissione (Affari esteri),"Assegnato alla 3 commissione (Affari esteri), in sede referente il 17 aprile 2019, con pareri delle commissioni 1ª (Aff."
19G00154,esame_commissione,senato,2019-06-25,3 commissione,"Esaminato dalla 3 commissione, in sede referente, l'8 maggio 2019 ed il 25 giugno 2019."
19G00153,esame_commissione,camera,2019-10-16,3 commissione (Affari esteri e comunitari),"Esaminato dalla 3 commissione (Affari esteri e comunitari), in sede referente, il 25 settembre ed il 16 ottobre 2019."
19G00153,esame_aula,camera,2019-11-04,,Esaminato in aula il 4 novembre 2019 ed approvato definitivamente il 6 novembre 2019.
19G00153,approvazione,camera,2019-11-06,,Esaminato in aula il 4 novembre 2019 ed approvato definitivamente il 6 novembre 2019.
19G00153,assegnazione,senato,2019-02-07,3 commissione (Affari esteri,"Assegnato alla 3 commissione (Affari esteri, emigrazione) in sede referente il 7 febbraio 2019, con pareri delle commissioni 1ª (Affari costituzionali), 2ª (Giustizia) e 5ª (Bilancio)."
19G00153,esame_commissione,senato,2019-02-13,3 commissione (Affari esteri,"Esaminato dalla 3 commissione (Affari esteri, emigrazione), in sede referente, il 13 febbraio 2019 ed il 4 giugno 2019."
19G00152,esame_commissione,camera,2019-10-23,3 commissione (Affari esteri e comunitari),"Esaminato dalla 3 commissione (Affari esteri e comunitari), in sede referente, il 25 settembre ed il 23 ottobre 2019."
19G00152,esame_aula,camera,2019-11-04,,Esaminato in aula il 4 novembre 2019 ed approvato definitivamente il 6 novembre 2019.
19G00152,approvazione,camera,2019-11-06,,Esaminato in aula il 4 novembre 2019 ed approvato definitivamente il 6 novembre 2019.
19G00152,assegnazione,senato,2019-01-17,3 commissione (Affari esteri,"Assegnato alla 3 commissione (Affari esteri, emigrazione) in sede referente il 17 gennaio 2019, con pareri delle commissioni 1ª (Affari costituzionali), 2ª (Giustizia), 5ª (Bilancio) e 6ª (Finanze)."
19G00152,esame_commissione,senato,2019-01-30,3 commissione (Affari esteri,"Esaminato dalla 3 commissione (Affari esteri, emigrazione), in sede referente, il 30 gennaio 2019 ed il 4 giugno 2019."
19G00151,esame_commissione,camera,2019-10-23,3 commissione (Affari esteri e comunitari),"Esaminato dalla 3 commissione (Affari esteri e comunitari), in sede referente, il 15 e il 23 ottobre 2019."
19G00151,esame_aula,camera,2019-10-28,,Esaminato in aula il 28 ottobre 2019 ed approvato definitivamente il 6 novembre 2019.
19G00151,approvazione,camera,2019-11-06,,Esaminato in aula il 28 ottobre 2019 ed approvato definitivamente il 6 novembre 2019.
19G00151,assegnazione,senato,2019-01-17,3 commissione (Affari esteri,"Assegnato alla 3 commissione (Affari esteri, emigrazione) in sede referente il 17 gennaio 2019, con pareri delle commissioni 1ª (Affari costituzionali), 2ª (Giustizia), 5ª (Bilancio) e 7ª (Pubblica istruzione)."
19G00151,esame_commissione,senato,2019-01-30,3 commissione (Affari esteri,"Esaminato dalla 3 commissione (Affari esteri, emigrazione), in sede referente, il 30 gennaio 2019 e il 6 agosto 2019."
19G00151,esame_aula,senato,2019-09-25,,Esaminato in aula ed approvato il 25 settembre 2019.
19G00151,approvazione,senato,2019-09-25,,Esaminato in aula ed approvato il 25 settembre 2019.
19G00148,assegnazione,camera,2019-11-25,8 commissione (Ambiente),"Camera dei deputati (atto numero 2267): Assegnato alla 8 commissione (Ambiente), in sede referente il 25 novembre 2019. con pareri delle commissioni legislazione, 1 (Affari costituzionali), 3 (Affari esteri), 5 (Bilancio), 6 (Finanze), 7 (Cultura), 9 (Trasporti) 10 (Attività produttive), 11 (Lavoro), 13 (Agricoltura), XIV (Politiche dell'Unione europea) e Questioni regionali."
19G00148,esame_commissione,camera,2019-11-27,8 commissione (Affari),"Esaminato dalla 8 commissione (Affari), in sede referente, il 27 novembre 2019; il 3, 4 e 5 dicembre 2019."
19G00148,esame_aula,camera,2019-12-09,,Esaminato in aula il 6 e il 9 dicembre 2019 ed approvato il 10 dicembre 2019.
19G00148,approvazione,camera,2019-12-10,,Esaminato in aula il 6 e il 9 dicembre 2019 ed approvato il 10 dicembre 2019.
19G00148,assegnazione,senato,2019-10-15,13 commissione (Ambiente),"Assegnato alla 13 commissione (Ambiente), in sede referente il 15 ottobre 2019, con pareri delle commissioni lª (Affari costituzionali), 5ª (Bilancio), 6ª (Finanze), 7ª (Pubblica istruzione), 8ª (Lavori pubblici), 9ª (Agricoltura), 10ª (Industria), 14ª (Unione europea) e Questioni regionali."
19G00148,esame_aula,senato,2019-11-20,,Esaminato in aula il 20 novembre 2019 ed approvato il 21 novembre 2019.
19G00148,approvazione,senato,2019-11-21,,Esaminato in aula il 20 novembre 2019 ed approvato il 21 novembre 2019.
19G00142,esame_commissione,camera,2019-04-04,3 Commissione,"Esaminato dalla 3 Commissione, in sede referente, il 4 aprile 2019 ed il 15 maggio 2019."
19G00142,esame_aula,camera,2019-06-03,,Esaminato in Aula il 3 giugno 2019 ed approvato il 25 giugno 2019.
19G00142,approvazione,camera,2019-06-25,,Esaminato in Aula il 3 giugno 2019 ed approvato il 25 giugno 2019.
19G00142,assegnazione,senato,2019-07-15,3 Commissione (Affari esteri,"Senato della Repubblica (atto numero1361): Assegnato alla 3 Commissione (Affari esteri, emigrazione) in sede referente il 15 luglio 2019, con pareri delle Commissioni 1ª (Aff."
19G00142,esame_commissione,senato,2019-07-30,3 Commissione,"Esaminato dalla 3 Commissione, in sede referente, il 30 luglio 2019 e l'8 ottobre 2019."
19G00142,esame_aula,senato,2019-10-30,,Esaminato in Aula ed approvato il 30 ottobre 2019.
19G00142,approvazione,senato,2019-10-30,,Esaminato in Aula ed approvato il 30 ottobre 2019.
19G00141,esame_commissione,camera,2019-03-12,3 commissione,"Esaminato dalla 3 commissione, in sede referente, il 12 marzo 2019 ed il 9 aprile 2019."
19G00141,esame_aula,camera,2019-04-30,,Esaminato in aula il 15 aprile ed approvato il 30 aprile 2019.
19G00141,approvazione,camera,2019-04-30,,Esaminato in aula il 15 aprile ed approvato il 30 aprile 2019.
19G00141,esame_commissione,senato,2019-07-03,3 commissione,"Esaminato dalla 3 commissione, in sede referente, il 3 luglio 2019 e l'8 ottobre 2019."
19G00141,esame_aula,senato,2019-10-30,,Esaminato in aula ed approvato il 30 ottobre 2019.
19G00141,approvazione,senato,2019-10-30,,Esaminato in aula ed approvato il 30 ottobre 2019.
19G00140,esame_commissione,camera,2019-10-22,commissioni riunite 1 (affari costituzionali) e 9 (trasporti),"Esaminato dalle commissioni riunite 1 (affari costituzionali) e 9 (trasporti), in sede referente, il 1°, il 10, il 15, il 16, il 17 ed approvato il 22 ottobre 2019."
19G00140,approvazione,camera,2019-10-22,,"Esaminato dalle commissioni riunite 1 (affari costituzionali) e 9 (trasporti), in sede referente, il 1°, il 10, il 15, il 16, il 17 ed approvato il 22 ottobre 2019."
19G00140,esame_aula,camera,2019-10-24,,Esaminato in aula il 23 ottobre ed approvato il 24 ottobre 2019.
19G00140,approvazione,camera,2019-10-24,,Esaminato in aula il 23 ottobre ed approvato il 24 ottobre 2019.
19G00140,approvazione,camera,2019-11-12,,"Esaminato ed approvato dalle commissioni riunite 1 (affari costituzionali) e 9 (trasporti), in sede referente, il 12 novembre 2019 ed approvato il 13 novembre 2019."
19G00140,approvazione,camera,2019-11-13,,"Esaminato ed approvato dalle commissioni riunite 1 (affari costituzionali) e 9 (trasporti), in sede referente, il 12 novembre 2019 ed approvato il 13 novembre 2019."
19G00140,esame_aula,camera,2019-11-13,,Esaminato in aula ed approvato il 13 novembre 2019.
19G00140,approvazione,camera,2019-11-13,,Esaminato in aula ed approvato il 13 novembre 2019.
19G00140,esame_commissione,senato,2019-11-06,1 commissione,"Esaminato dalla 1 commissione, in sede referente, il 30 ottobre, il 5 e il 6 novembre 2019."
19G00140,esame_aula,senato,2019-11-07,,"Esaminato in aula ed approvato, con modificazioni, il 7 novembre 2019."
19G00140,approvazione,senato,2019-11-07,,"Esaminato in aula ed approvato, con modificazioni, il 7 novembre 2019."
19G00139,esame_commissione,camera,2019-11-14,1 Commissione (affari costituzionali),"Esaminato dalla 1 Commissione (affari costituzionali), in sede referente, l'11, il 12, 13 ed il 14 novembre 2019."
19G00139,esame_aula,camera,2019-11-14,,Esaminato in aula il 14 novembre 2019 ed approvato il 18 novembre 2019.
19G00139,approvazione,camera,2019-11-18,,Esaminato in aula il 14 novembre 2019 ed approvato il 18 novembre 2019.
19G00139,esame_commissione,senato,2019-11-05,1 Commissione (affari costituzionali) in sede referente,"Esaminato dalla 1 Commissione (affari costituzionali) in sede referente, il 1 ° , l'8, il 9, 23, 29 e 30 ottobre 2019 ed il 5 novembre 2019."
